%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1645173553810698023,0.006339229744749203,-0.002279887594672061,3.800534876135982e-08,0.6003286100191286,0.37382929473797966,0.3738357297354652,0.6000867150348769
1645173553878100047,0.005312573393885429,-0.002786631872016699,3.800534876135982e-08,0.5921931009651933,0.3867155539958554,0.38663748834309325,0.5918360111336947
1645173553942665024,0.004533976520049029,-0.003424582935838378,3.800534876135982e-08,0.585895428142935,0.3963398926830756,0.3961616937310162,0.5854034072068071
1645173554026896279,0.0035667948906103215,-0.0040186050698170946,3.800534876135982e-08,0.5783150311421875,0.4074609321127739,0.40718135015444423,0.5776942631212426
1645173554089968800,0.002472121646392744,-0.00457972696738733,3.800534876135982e-08,0.5690570354583517,0.4204118851542803,0.42003736300352673,0.5683278551130598
1645173554161258237,0.0015356667927680367,-0.005172295360478582,3.800534876135982e-08,0.5601302360818287,0.4323495951817854,0.43187665714288315,0.559294644340656
1645173554222170489,-0.0014368078858163227,-0.005620205300605485,3.800534876135982e-08,0.5446948466625168,0.45172673436349026,0.4511584008581288,0.543789094057357
1645173554289755656,-0.005046708454976418,-0.006134115588923118,3.800534876135982e-08,0.5255177302388667,0.47399191375505384,0.4733080974333655,0.5245400135389195
1645173554363826318,-0.008127158713730051,-0.006841866587709779,3.800534876135982e-08,0.5078082364787552,0.49303629017236433,0.49220810642799256,0.5067318733847017
1645173554429515090,-0.010722328470432663,-0.007666841186304719,3.8005348761359926e-08,0.49126981634148054,0.509599708896193,0.5086552778841312,0.49013458613459554
1645173554490814391,-0.010984927715992153,-0.008424288948543463,3.8005348761360965e-08,0.48600118713016,0.5146343144103608,0.5136691874222684,0.48486939935655904
1645173554553374360,-0.011376624850809392,-0.009174798204630985,3.800534876136186e-08,0.47963513986156037,0.5205332883560304,0.5195920034042592,0.4785596914926896
1645173554619391912,-0.011724680344557804,-0.009910201127844395,3.800534876136316e-08,0.4730457241306129,0.5264705581094438,0.5255733257958785,0.4720478508981108
1645173554681904853,-0.012069480571446788,-0.010638724459257759,3.8005348761364446e-08,0.4662145443439103,0.5324774159193781,0.5316198546751473,0.4652871482140766
1645173554744209154,-0.012565560987936888,-0.011373042915833985,3.800534876136548e-08,0.4587397523599828,0.5388875712649515,0.5380617843404222,0.4578728441098637
1645173554808879077,-0.013006756368878505,-0.012092043380794922,3.8005348761366616e-08,0.4517712807793846,0.5446792946512101,0.543910223722343,0.45098652349212903
1645173554884246805,-0.013432290637685067,-0.012785512334766899,3.8005348761367437e-08,0.44628094869870805,0.549135499210801,0.5484154880698746,0.4455602886031898
1645173554946293177,-0.014044285045553311,-0.01348984889078132,3.800534876136733e-08,0.44052386202939375,0.5537157931454668,0.5530441222883118,0.43986332673494855
1645173555002495151,-0.01457092765552194,-0.014170233287637465,3.800534876136749e-08,0.4354402642711285,0.5576801868750262,0.5570520482209512,0.43483054284555467
1645173555062467530,-0.015076707526831795,-0.014823651375437648,3.800534876136761e-08,0.4311046954007089,0.5610112143538375,0.5604118576929419,0.43052724504940654
1645173555122297686,-0.015835357442991783,-0.015502603935019331,3.8005348761361554e-08,0.42572779425333224,0.5650784801267187,0.5645038847955195,0.42517939807642174
1645173555194093956,-0.01644592505593174,-0.01613599869856418,3.800534876136073e-08,0.42144434234854583,0.5682539575817921,0.5677088131053181,0.420926133089376
1645173555257062316,-0.01723725833457898,-0.016771800192690502,3.800534876135869e-08,0.4156672621179601,0.5724698990816429,0.5719501139736787,0.4151770814656081
1645173555323991420,-0.01793765569832763,-0.017356268045508414,3.8041067894571144e-08,0.41053617262835757,0.5761386886716539,0.575643783816562,0.4100713310299918
1645173555388487296,-0.018582828350007907,-0.017894673638160323,3.804106789456908e-08,0.4059312414691847,0.5793747783174269,0.5789003897427779,0.4054861677105279
1645173555458993918,-0.019561675971342465,-0.018477043515042427,3.804106789456513e-08,0.39905001239192467,0.5841032923554406,0.5836665978723634,0.3986423635260453
1645173555515150321,-0.020425889681463628,-0.01905204100453921,3.804106789456104e-08,0.39156142867925003,0.5891097713200824,0.5887209881564522,0.3911993392248335
1645173555580148134,-0.02189243754647241,-0.019777585421343835,3.804106789455258e-08,0.3794780549897267,0.5969303627042144,0.5965819431849849,0.37915766236309567
